3, 2, instances/groupC/Amazon0302.txt, 8, 12770.875000, 12681, 183, 262111, 8
3, 2, instances/groupC/Delicious-dataset.csv, 9, 8367.000000, 8322, 100, 536408, 1
3, 2, instances/groupC/Last.fm-dataset.csv, 5, 4004.200000, 3986, 187, 1191812, 5
3, 2, instances/groupC/YouTube-dataset.csv, 1, 16662.000000, 16662, 179, 1138499, 1
